sample_id	score	global_score	seq_recovery
821	0.7375	0.8188	0.5205
822	0.7327	0.8210	0.5068
823	0.6822	0.7777	0.5479
824	0.6909	0.7769	0.5068
825	0.7191	0.7974	0.5205
826	0.7110	0.8025	0.5205
827	0.7248	0.8126	0.5205
828	0.7521	0.8320	0.4932
829	0.7237	0.8116	0.4932
830	0.6841	0.7697	0.5068
831	0.6980	0.7814	0.5342
832	0.7482	0.8376	0.4932
833	0.7113	0.7968	0.5205
834	0.7365	0.8282	0.4932
835	0.7165	0.7991	0.4795
836	0.7379	0.8183	0.5068
837	0.6906	0.7818	0.5342
838	0.6662	0.7517	0.4795
839	0.7145	0.7996	0.4658
840	0.7042	0.7864	0.4795
841	0.7300	0.8224	0.4932
842	0.6842	0.7708	0.4658
843	0.7577	0.8335	0.5205
844	0.6827	0.7675	0.5205
845	0.6749	0.7703	0.4795
846	0.7061	0.7910	0.5205
847	0.7165	0.8017	0.4932
848	0.7006	0.7799	0.5479
849	0.7084	0.8003	0.4932
850	0.6801	0.7610	0.4795
851	0.7343	0.8245	0.5068
852	0.6605	0.7421	0.5342
853	0.7139	0.8075	0.5479
854	0.7022	0.7954	0.5479
855	0.7003	0.7903	0.4521
856	0.6928	0.7786	0.5068
857	0.6824	0.7624	0.5342
858	0.6943	0.7801	0.5753
859	0.7300	0.8071	0.5479
860	0.6953	0.7869	0.4795
861	0.6800	0.7667	0.5479
862	0.7008	0.7804	0.5342
863	0.6957	0.7866	0.4932
864	0.7155	0.8002	0.5068
865	0.6905	0.7846	0.5342
866	0.6655	0.7599	0.4932
867	0.7009	0.7948	0.5068
868	0.7352	0.8247	0.4932
869	0.6907	0.7741	0.5479
870	0.6742	0.7682	0.5205
871	0.7046	0.7861	0.5616
872	0.7046	0.7834	0.4932
873	0.7298	0.8185	0.5068
874	0.7092	0.7947	0.5342
875	0.6893	0.7831	0.5342
876	0.7385	0.8222	0.5205
877	0.7181	0.7966	0.5068
878	0.6921	0.7859	0.5205
879	0.7125	0.8017	0.5205
880	0.6993	0.7927	0.5068
881	0.7301	0.8179	0.5479
882	0.7068	0.7990	0.5205
883	0.6985	0.7929	0.4932
884	0.6907	0.7852	0.5342
885	0.7071	0.7993	0.5205
886	0.6903	0.7816	0.4932
887	0.6815	0.7726	0.5068
888	0.6941	0.7780	0.5068
889	0.7562	0.8432	0.4795
890	0.7276	0.8161	0.4932
891	0.6995	0.7843	0.5342
892	0.7068	0.7889	0.4521
893	0.7120	0.8010	0.5479
894	0.6940	0.7878	0.5479
895	0.6665	0.7548	0.4932
896	0.6715	0.7658	0.4932
897	0.7198	0.8118	0.5205
898	0.7374	0.8149	0.4932
899	0.7060	0.7852	0.5342
900	0.7382	0.8273	0.4795
901	0.6951	0.7896	0.5068
902	0.7413	0.8325	0.4795
903	0.7436	0.8245	0.5068
904	0.6793	0.7663	0.5205
905	0.7013	0.7928	0.4932
906	0.7301	0.8107	0.4795
907	0.7359	0.8235	0.4932
908	0.7021	0.7871	0.5068
909	0.7093	0.7920	0.5205
910	0.6886	0.7717	0.4795
911	0.7012	0.7929	0.4932
912	0.6891	0.7694	0.4795
913	0.6969	0.7903	0.4932
914	0.7343	0.8225	0.5068
915	0.7100	0.7945	0.5753
916	0.6817	0.7624	0.4932
917	0.7321	0.8149	0.5068
918	0.7249	0.8082	0.5479
919	0.6876	0.7810	0.5205
920	0.6712	0.7590	0.5205
921	0.7003	0.7798	0.4932
922	0.7040	0.7885	0.4932
923	0.7047	0.7892	0.4932
924	0.6949	0.7806	0.4932
925	0.6996	0.7912	0.4658
926	0.7167	0.7952	0.4795
927	0.7167	0.8003	0.5342
928	0.6783	0.7716	0.5068
929	0.7045	0.7869	0.5068
930	0.6875	0.7744	0.5342
931	0.6914	0.7827	0.4521
932	0.6976	0.7777	0.5068
933	0.7213	0.8049	0.5205
934	0.7092	0.8018	0.5205
935	0.7508	0.8323	0.4795
936	0.6890	0.7802	0.4795
937	0.7536	0.8445	0.5205
938	0.7004	0.7828	0.5068
939	0.7266	0.8076	0.4932
940	0.6605	0.7480	0.5205
941	0.7153	0.8084	0.4795
942	0.7171	0.8057	0.5342
943	0.6874	0.7678	0.5205
944	0.7174	0.7996	0.4932
945	0.6978	0.7904	0.5068
946	0.7380	0.8266	0.4795
947	0.7153	0.7980	0.4795
948	0.7114	0.8036	0.5342
949	0.6980	0.7893	0.4932
950	0.7011	0.7871	0.5068
951	0.7024	0.7818	0.4932
952	0.7175	0.8062	0.5068
953	0.7320	0.8099	0.5205
954	0.7101	0.7919	0.4795
955	0.6965	0.7906	0.5068
956	0.7224	0.8103	0.4795
957	0.6947	0.7879	0.4658
958	0.7123	0.7967	0.4932
959	0.7072	0.7884	0.5068
960	0.7118	0.8023	0.5342
961	0.7127	0.8019	0.5205
962	0.7258	0.8146	0.6027
963	0.6798	0.7749	0.5205
964	0.6988	0.7893	0.4932
965	0.7209	0.8101	0.5068
966	0.6877	0.7683	0.4795
967	0.7090	0.8026	0.4932
968	0.7031	0.7826	0.5068
969	0.6758	0.7635	0.5068
970	0.7066	0.7991	0.5342
971	0.7283	0.8208	0.4795
972	0.7387	0.8226	0.4795
973	0.6907	0.7709	0.4932
974	0.7063	0.7981	0.4795
975	0.7106	0.7956	0.5205
976	0.7201	0.8090	0.4932
977	0.7346	0.8153	0.5205
978	0.6986	0.7778	0.4795
979	0.7026	0.7964	0.4795
980	0.7007	0.7952	0.5205
981	0.7300	0.8207	0.4932
982	0.7054	0.7877	0.5342
983	0.7509	0.8328	0.5616
984	0.6939	0.7848	0.5068
985	0.6964	0.7823	0.4932
986	0.7260	0.8183	0.4932
987	0.7186	0.8106	0.5205
988	0.7221	0.8138	0.5068
989	0.7013	0.7927	0.5068
990	0.7447	0.8265	0.5068
991	0.6752	0.7558	0.4932
992	0.6914	0.7820	0.5068
993	0.7011	0.7908	0.5205
994	0.6970	0.7807	0.5342
995	0.7030	0.7961	0.5205
996	0.7197	0.8010	0.5068
997	0.6866	0.7775	0.5342
998	0.7136	0.8040	0.4658
999	0.7489	0.8377	0.4247
1000	0.6884	0.7816	0.4932
1001	0.6957	0.7875	0.5205
1002	0.7016	0.7934	0.5342
1003	0.7100	0.8031	0.4795
1004	0.7318	0.8088	0.5342
1005	0.7627	0.8413	0.5342
1006	0.7134	0.8066	0.5342
1007	0.6848	0.7787	0.4932
1008	0.6995	0.7795	0.4795
1009	0.7264	0.8184	0.5205
1010	0.6987	0.7900	0.5068
1011	0.7149	0.8068	0.4932
1012	0.7293	0.8101	0.4658
1013	0.6975	0.7801	0.4932
1014	0.7081	0.7904	0.5342
1015	0.6978	0.7768	0.5205
1016	0.7125	0.8049	0.4932
1017	0.7324	0.8119	0.5205
1018	0.7144	0.7972	0.5205
1019	0.7487	0.8320	0.4795
1020	0.6998	0.7938	0.5205
1021	0.7064	0.7975	0.4932
1022	0.7512	0.8301	0.5068
1023	0.7171	0.7985	0.4795
1024	0.7237	0.8146	0.4932
1025	0.7042	0.7934	0.4932
1026	0.7394	0.8272	0.5068
1027	0.6775	0.7646	0.5068
1028	0.7264	0.8111	0.4932
1029	0.6851	0.7798	0.4795
1030	0.7149	0.8074	0.5068
1031	0.7049	0.7842	0.5205
1032	0.6915	0.7748	0.5205
1033	0.7369	0.8289	0.5479
1034	0.7084	0.7869	0.4658
1035	0.6962	0.7899	0.5616
1036	0.7135	0.7981	0.5205
1037	0.7034	0.7963	0.5342
1038	0.7379	0.8255	0.5068
1039	0.6870	0.7821	0.4658
1040	0.7348	0.8116	0.4658
1041	0.6888	0.7837	0.5205
1042	0.6700	0.7571	0.5068
1043	0.7121	0.7909	0.5205
1044	0.7053	0.7847	0.5068
1045	0.6984	0.7822	0.4932
1046	0.7421	0.8219	0.4521
1047	0.7043	0.7941	0.4932
1048	0.7319	0.8205	0.5205
1049	0.7499	0.8394	0.5068
1050	0.7115	0.7925	0.5068
1051	0.7240	0.8073	0.4658
1052	0.6974	0.7824	0.5616
1053	0.7081	0.7903	0.5342
1054	0.7027	0.7853	0.5068
1055	0.7070	0.7930	0.4932
1056	0.7069	0.7973	0.4795
1057	0.7149	0.7967	0.4795
1058	0.7074	0.7926	0.5068
1059	0.6792	0.7739	0.5068
1060	0.6795	0.7645	0.5205
1061	0.6943	0.7848	0.5479
1062	0.6886	0.7796	0.5479
1063	0.6817	0.7619	0.5205
1064	0.7082	0.7914	0.4384
1065	0.7072	0.7927	0.5205
1066	0.6921	0.7772	0.5205
1067	0.7214	0.8123	0.5205
1068	0.6907	0.7829	0.5342
1069	0.6750	0.7672	0.4932
1070	0.7237	0.8142	0.4658
1071	0.6982	0.7887	0.4795
1072	0.7003	0.7827	0.4932
1073	0.7103	0.7893	0.4795
1074	0.6919	0.7722	0.5205
1075	0.7259	0.8139	0.4932
1076	0.7281	0.8201	0.5342
1077	0.7307	0.8191	0.5205
1078	0.6929	0.7840	0.5068
1079	0.7387	0.8180	0.4795
1080	0.7131	0.7966	0.5068
1081	0.7084	0.7975	0.5890
1082	0.6942	0.7851	0.4795
1083	0.7110	0.7919	0.5068
1084	0.6890	0.7796	0.4932
1085	0.6946	0.7882	0.4932
1086	0.6916	0.7857	0.5205
1087	0.6953	0.7855	0.4932
1088	0.7094	0.7944	0.4658
1089	0.7192	0.8121	0.5205
1090	0.7056	0.7901	0.4932
1091	0.7154	0.7959	0.5342
1092	0.7180	0.7993	0.4795
1093	0.7414	0.8285	0.4932
1094	0.6989	0.7805	0.5068
1095	0.7085	0.7915	0.5479
1096	0.7232	0.8016	0.5068
1097	0.7024	0.7946	0.5068
1098	0.6991	0.7782	0.5342
1099	0.6873	0.7741	0.5205
1100	0.7238	0.8072	0.5205
1101	0.7395	0.8230	0.5068
1102	0.7449	0.8326	0.4932
1103	0.7351	0.8179	0.5205
1104	0.7036	0.7929	0.4932
1105	0.6949	0.7806	0.5205
1106	0.6884	0.7829	0.4795
1107	0.7264	0.8155	0.5205
1108	0.7151	0.8074	0.5205
1109	0.7237	0.8163	0.5205
1110	0.7141	0.7924	0.4795
1111	0.7007	0.7832	0.4932
1112	0.7276	0.8201	0.4795
1113	0.7215	0.8034	0.5479
1114	0.6825	0.7762	0.4932
1115	0.7246	0.8052	0.4795
1116	0.7262	0.8155	0.4795
1117	0.7392	0.8194	0.4932
1118	0.7221	0.8064	0.4932
1119	0.7142	0.8073	0.5205
1120	0.7071	0.7913	0.5068
1121	0.7088	0.7900	0.5205
1122	0.6996	0.7930	0.4932
1123	0.6894	0.7836	0.5342
1124	0.6833	0.7773	0.4932
1125	0.6999	0.7860	0.4932
1126	0.7126	0.8033	0.4795
1127	0.6568	0.7493	0.4795
1128	0.7208	0.8032	0.4795
1129	0.7140	0.7960	0.5616
1130	0.7026	0.7927	0.4932
1131	0.6985	0.7903	0.5068
1132	0.7070	0.7913	0.5342
1133	0.7522	0.8428	0.5342
1134	0.6949	0.7889	0.5342
1135	0.6987	0.7848	0.5342
1136	0.7190	0.8078	0.5205
1137	0.7091	0.7875	0.4658
1138	0.7350	0.8180	0.5205
1139	0.6877	0.7793	0.5342
1140	0.7517	0.8383	0.4658
1141	0.6767	0.7688	0.5205
1142	0.7117	0.7967	0.5068
1143	0.7542	0.8407	0.4932
1144	0.7224	0.8071	0.5068
1145	0.7319	0.8123	0.4795
1146	0.7171	0.8017	0.4795
1147	0.6923	0.7724	0.5068
1148	0.7178	0.8096	0.4932
1149	0.7407	0.8228	0.4658
1150	0.7194	0.8094	0.5205
1151	0.6792	0.7704	0.5342
1152	0.7146	0.8045	0.5342
1153	0.6930	0.7786	0.4932
1154	0.7260	0.8076	0.5068
1155	0.7018	0.7809	0.4932
1156	0.7212	0.8050	0.5205
1157	0.7132	0.8018	0.5205
1158	0.6898	0.7844	0.5205
1159	0.7189	0.8116	0.5342
1160	0.7056	0.7947	0.4795
1161	0.7005	0.7858	0.5205
1162	0.6956	0.7791	0.5068
1163	0.7011	0.7870	0.5068
1164	0.6631	0.7584	0.5205
1165	0.7067	0.7957	0.5205
1166	0.6782	0.7690	0.4795
1167	0.7333	0.8107	0.5342
1168	0.7006	0.7868	0.4932
1169	0.6732	0.7571	0.5205
1170	0.6885	0.7745	0.5342
1171	0.7502	0.8409	0.5068
1172	0.7403	0.8271	0.5205
1173	0.6968	0.7871	0.5068
1174	0.6496	0.7471	0.4658
1175	0.6884	0.7756	0.4795
1176	0.7188	0.8115	0.5342
1177	0.7079	0.7871	0.4932
1178	0.7240	0.8074	0.4932
1179	0.7203	0.8016	0.5342
1180	0.7167	0.8020	0.5205
1181	0.7351	0.8181	0.4658
1182	0.6888	0.7820	0.5068
1183	0.7371	0.8184	0.5205
1184	0.6846	0.7750	0.5342
1185	0.6942	0.7794	0.4795
1186	0.7349	0.8120	0.5616
1187	0.6871	0.7818	0.5068
1188	0.6925	0.7723	0.5068
1189	0.6997	0.7849	0.5068
1190	0.7132	0.7977	0.4795
1191	0.7697	0.8553	0.5342
1192	0.6980	0.7842	0.5205
1193	0.6843	0.7778	0.4932
1194	0.6849	0.7765	0.5479
1195	0.7534	0.8349	0.5205
1196	0.6905	0.7852	0.4932
1197	0.6837	0.7696	0.5068
1198	0.7273	0.8088	0.5068
1199	0.6826	0.7738	0.4932
1200	0.7325	0.8247	0.4932
1201	0.6981	0.7879	0.5479
1202	0.7367	0.8249	0.4795
1203	0.7453	0.8353	0.5342
1204	0.7364	0.8256	0.4795
1205	0.6789	0.7731	0.4795
1206	0.7279	0.8185	0.5068
1207	0.7155	0.8008	0.5342
1208	0.7366	0.8175	0.5205
1209	0.7129	0.8040	0.5753
1210	0.7262	0.8174	0.5205
1211	0.7145	0.8059	0.5342
1212	0.7196	0.8106	0.5205
1213	0.7229	0.8028	0.4932
1214	0.7010	0.7834	0.5068
1215	0.7038	0.7851	0.5068
1216	0.7119	0.7955	0.4932
1217	0.7042	0.7894	0.4932
1218	0.6936	0.7865	0.5205
1219	0.7270	0.8100	0.4932
1220	0.7332	0.8175	0.5479
1221	0.6737	0.7651	0.4795
1222	0.7069	0.7914	0.5068
1223	0.6961	0.7868	0.5068
1224	0.7119	0.8021	0.4932
1225	0.7019	0.7923	0.4795
1226	0.7093	0.7936	0.4932
1227	0.6697	0.7509	0.5342
1228	0.7063	0.7987	0.5068
1229	0.6985	0.7848	0.5342
1230	0.7143	0.7930	0.5205
1231	0.7417	0.8333	0.5068
1232	0.7271	0.8103	0.5068
1233	0.7308	0.8206	0.5205
1234	0.6862	0.7735	0.5068
1235	0.7323	0.8205	0.4932
1236	0.7061	0.7912	0.5205
1237	0.7027	0.7816	0.5068
1238	0.7153	0.8048	0.5342
1239	0.6801	0.7603	0.5342
1240	0.6933	0.7765	0.4795
1241	0.7342	0.8149	0.4795
1242	0.7562	0.8459	0.4658
1243	0.7135	0.7955	0.5068
1244	0.7077	0.7863	0.4795
1245	0.7308	0.8126	0.4932
1246	0.7063	0.7886	0.4932
1247	0.7066	0.7855	0.5342
1248	0.7310	0.8187	0.5068
1249	0.7108	0.7998	0.5068
1250	0.6929	0.7762	0.5205
1251	0.6983	0.7837	0.4932
1252	0.7315	0.8144	0.4658
1253	0.6942	0.7846	0.5068
1254	0.6812	0.7681	0.5342
1255	0.7409	0.8237	0.5068
1256	0.7245	0.8128	0.5342
1257	0.6801	0.7712	0.4658
1258	0.7076	0.7908	0.5479
1259	0.7147	0.8077	0.4932
1260	0.7124	0.7969	0.4932
1261	0.7403	0.8282	0.5479
1262	0.7142	0.8076	0.5068
1263	0.6890	0.7688	0.4932
1264	0.7015	0.7876	0.5068
1265	0.7087	0.7927	0.4932
1266	0.6954	0.7809	0.5205
1267	0.7178	0.8095	0.4932
1268	0.7012	0.7950	0.5205
1269	0.7414	0.8285	0.5205
1270	0.6828	0.7769	0.4795
1271	0.7402	0.8232	0.4795
1272	0.6793	0.7714	0.4795
1273	0.7284	0.8119	0.4932
1274	0.6798	0.7710	0.4932
1275	0.7133	0.7972	0.4932
1276	0.7225	0.8110	0.4795
1277	0.7107	0.7995	0.5068
1278	0.7445	0.8268	0.4658
1279	0.6741	0.7555	0.5068
1280	0.7476	0.8385	0.4658
1281	0.7100	0.7890	0.4932
1282	0.7093	0.7931	0.5205
1283	0.7103	0.7914	0.4932
1284	0.7367	0.8136	0.4932
1285	0.6514	0.7468	0.5205
1286	0.7537	0.8347	0.5068
1287	0.6463	0.7288	0.5205
1288	0.6909	0.7828	0.4932
1289	0.6926	0.7795	0.5205
1290	0.7127	0.7952	0.5205
1291	0.7203	0.8088	0.5342
1292	0.7206	0.8040	0.5479
1293	0.7209	0.8114	0.4932
1294	0.7199	0.8047	0.5342
1295	0.7310	0.8226	0.5205
1296	0.6805	0.7644	0.4795
1297	0.7088	0.7947	0.4932
1298	0.7087	0.7943	0.5205
1299	0.7036	0.7958	0.5616
1300	0.7236	0.8119	0.4795
1301	0.7397	0.8309	0.5205
1302	0.7034	0.7930	0.4932
1303	0.6912	0.7818	0.4932
1304	0.7169	0.7951	0.4795
1305	0.6697	0.7647	0.4932
1306	0.6863	0.7670	0.5342
1307	0.6948	0.7895	0.5342
1308	0.6756	0.7597	0.5068
1309	0.7103	0.7892	0.5068
1310	0.7225	0.8148	0.4932
1311	0.7457	0.8333	0.5342
1312	0.6917	0.7817	0.4932
1313	0.6929	0.7858	0.4932
1314	0.7012	0.7872	0.4658
1315	0.7147	0.7999	0.5342
1316	0.7053	0.7948	0.4932
1317	0.6945	0.7855	0.5068
1318	0.7027	0.7850	0.5342
1319	0.7173	0.8069	0.4658
1320	0.7318	0.8195	0.5616
1321	0.7310	0.8210	0.5068
1322	0.6754	0.7676	0.5205
1323	0.6865	0.7814	0.5068
1324	0.7121	0.7966	0.5068
1325	0.7054	0.7905	0.5068
1326	0.7383	0.8291	0.5205
1327	0.7038	0.7976	0.5342
1328	0.6897	0.7804	0.5068
1329	0.7145	0.8073	0.5479
1330	0.7235	0.8157	0.4932
1331	0.6861	0.7767	0.4932
1332	0.7115	0.8043	0.4932
1333	0.7140	0.7993	0.5205
1334	0.7159	0.8073	0.5205
1335	0.6956	0.7885	0.5479
1336	0.6976	0.7875	0.5068
1337	0.7068	0.7967	0.4932
1338	0.7000	0.7848	0.4932
1339	0.6872	0.7714	0.5753
1340	0.6978	0.7880	0.5205
1341	0.7084	0.8022	0.5205
1342	0.7281	0.8098	0.5205
1343	0.7205	0.8136	0.5342
1344	0.7237	0.8122	0.5342
1345	0.6815	0.7618	0.5342
1346	0.6920	0.7835	0.5068
1347	0.7254	0.8146	0.5205
1348	0.7083	0.7940	0.5068
1349	0.7307	0.8212	0.4658
1350	0.7010	0.7910	0.4932
1351	0.6961	0.7777	0.4795
1352	0.6590	0.7529	0.4932
1353	0.7324	0.8232	0.5479
1354	0.6998	0.7812	0.5068
1355	0.6930	0.7835	0.4932
1356	0.6748	0.7667	0.5205
1357	0.6947	0.7875	0.4932
1358	0.7023	0.7885	0.5068
1359	0.7143	0.7992	0.5205
1360	0.7030	0.7957	0.5616
1361	0.7079	0.7921	0.4795
1362	0.6863	0.7662	0.5205
1363	0.6993	0.7931	0.5205
1364	0.6972	0.7899	0.4932
1365	0.7409	0.8311	0.4795
1366	0.6763	0.7607	0.5068
1367	0.6863	0.7668	0.5342
1368	0.7057	0.7950	0.4521
1369	0.6923	0.7840	0.4932
1370	0.6869	0.7738	0.5205
1371	0.6909	0.7815	0.5068
1372	0.7183	0.8028	0.5205
1373	0.7137	0.8035	0.4795
1374	0.7296	0.8210	0.4932
1375	0.6876	0.7737	0.4932
1376	0.7025	0.7860	0.5205
1377	0.6862	0.7776	0.4795
1378	0.6971	0.7800	0.5479
1379	0.7277	0.8084	0.4795
1380	0.7167	0.8092	0.5205
1381	0.6987	0.7887	0.5616
1382	0.6870	0.7713	0.4795
1383	0.6875	0.7698	0.5068
1384	0.6906	0.7769	0.4795
1385	0.7004	0.7945	0.4795
1386	0.7104	0.7891	0.4795
1387	0.6947	0.7890	0.5479
1388	0.6831	0.7657	0.4932
1389	0.7216	0.8128	0.5342
1390	0.6999	0.7921	0.4932
1391	0.7394	0.8270	0.4932
1392	0.6990	0.7828	0.5068
1393	0.6923	0.7763	0.4932
1394	0.6964	0.7899	0.5068
1395	0.6649	0.7579	0.5205
1396	0.6999	0.7825	0.5205
1397	0.7030	0.7925	0.5068
1398	0.6883	0.7793	0.4658
1399	0.6829	0.7688	0.4932
1400	0.7369	0.8207	0.5068
1401	0.6946	0.7810	0.5205
1402	0.7106	0.7932	0.5068
1403	0.7892	0.8750	0.5342
1404	0.6986	0.7904	0.5616
1405	0.7003	0.7907	0.4521
1406	0.7332	0.8166	0.5342
1407	0.7110	0.8047	0.5342
1408	0.7106	0.8023	0.5205
1409	0.7118	0.8004	0.5068
1410	0.7087	0.7980	0.5616
1411	0.7482	0.8358	0.4795
1412	0.7173	0.7951	0.5068
1413	0.7365	0.8135	0.5205
1414	0.6788	0.7649	0.4932
1415	0.7127	0.8059	0.4932
1416	0.7138	0.7986	0.5068
1417	0.7271	0.8194	0.4932
1418	0.7515	0.8408	0.4932
1419	0.7176	0.8084	0.4658
1420	0.6882	0.7814	0.4932
1421	0.6864	0.7788	0.4795
1422	0.7100	0.7941	0.4795
1423	0.7019	0.7959	0.5479
1424	0.6949	0.7884	0.4932
1425	0.7188	0.8075	0.4932
1426	0.6708	0.7524	0.4795
1427	0.7113	0.8004	0.4795
1428	0.6952	0.7859	0.4932
1429	0.7024	0.7819	0.5616
1430	0.7057	0.7875	0.5068
1431	0.6876	0.7713	0.5205
1432	0.7033	0.7966	0.4932
1433	0.7072	0.7927	0.4932
1434	0.7346	0.8186	0.4932
1435	0.7150	0.8060	0.4795
1436	0.7224	0.8117	0.4932
1437	0.7189	0.8021	0.5479
1438	0.7194	0.8036	0.5205
1439	0.6991	0.7787	0.5068
1440	0.6667	0.7479	0.5479
1441	0.7109	0.8027	0.5205
1442	0.7168	0.8056	0.4932
1443	0.7387	0.8220	0.4932
1444	0.7156	0.7963	0.5205
1445	0.6870	0.7816	0.4658
1446	0.7138	0.7927	0.5479
1447	0.7170	0.7986	0.5616
1448	0.6938	0.7786	0.5753
1449	0.6920	0.7787	0.5068
1450	0.6831	0.7754	0.4795
1451	0.6923	0.7833	0.5205
1452	0.7161	0.8049	0.4658
1453	0.7314	0.8199	0.5205
1454	0.6969	0.7876	0.5068
1455	0.7271	0.8089	0.5068
1456	0.7333	0.8174	0.5479
1457	0.6674	0.7517	0.5068
1458	0.7271	0.8166	0.5342
1459	0.6688	0.7557	0.5205
1460	0.6924	0.7830	0.5068
1461	0.6879	0.7751	0.4932
1462	0.6803	0.7613	0.4795
1463	0.6829	0.7672	0.5342
1464	0.7066	0.7917	0.5753
1465	0.6735	0.7688	0.5205
1466	0.7005	0.7860	0.5479
1467	0.7285	0.8205	0.5068
1468	0.7164	0.7949	0.5342
1469	0.6865	0.7773	0.4932
1470	0.7287	0.8191	0.5753
1471	0.7075	0.7897	0.5342
1472	0.7428	0.8196	0.4658
1473	0.7517	0.8275	0.4932
1474	0.7120	0.7974	0.4658
1475	0.6963	0.7803	0.4932
1476	0.7155	0.7970	0.4932
1477	0.7061	0.7908	0.4795
1478	0.6884	0.7748	0.5068
1479	0.6961	0.7761	0.5342
1480	0.6650	0.7527	0.4658
1481	0.6785	0.7590	0.4795
1482	0.7159	0.7975	0.4658
1483	0.6888	0.7795	0.5205
1484	0.6937	0.7884	0.5342
1485	0.7011	0.7934	0.5068
1486	0.6658	0.7534	0.4932
1487	0.6979	0.7905	0.4932
1488	0.7124	0.8055	0.4521
1489	0.7170	0.7954	0.5479
1490	0.6914	0.7736	0.5205
1491	0.6859	0.7807	0.5068
1492	0.7032	0.7892	0.4932
1493	0.6889	0.7793	0.5068
1494	0.7157	0.7969	0.4658
1495	0.7072	0.7966	0.5342
1496	0.7056	0.7886	0.4932
1497	0.7101	0.8002	0.4932
1498	0.6972	0.7871	0.4932
1499	0.6989	0.7903	0.5342
1500	0.6972	0.7880	0.5205
1501	0.6907	0.7742	0.4795
1502	0.7280	0.8159	0.4795
1503	0.6692	0.7556	0.4795
1504	0.7295	0.8208	0.4795
1505	0.6652	0.7599	0.5205
1506	0.7023	0.7921	0.4795
1507	0.6873	0.7714	0.5205
1508	0.7057	0.7993	0.4932
1509	0.6799	0.7666	0.5616
1510	0.6992	0.7856	0.5068
1511	0.7131	0.7937	0.5205
1512	0.7494	0.8312	0.5342
1513	0.6955	0.7813	0.5068
1514	0.6730	0.7608	0.5068
1515	0.6994	0.7790	0.5342
1516	0.7062	0.8001	0.5342
1517	0.7183	0.8068	0.5205
1518	0.7396	0.8295	0.4932
1519	0.6924	0.7856	0.5205
1520	0.7548	0.8331	0.5616
1521	0.7004	0.7902	0.5205
1522	0.6936	0.7788	0.5753
1523	0.6802	0.7644	0.5479
1524	0.7131	0.7916	0.5616
1525	0.6858	0.7770	0.4795
1526	0.7051	0.7894	0.5205
1527	0.7221	0.8148	0.4658
1528	0.7227	0.8150	0.4932
1529	0.6894	0.7760	0.5205
1530	0.7141	0.7965	0.4658
1531	0.6958	0.7888	0.4932
1532	0.6814	0.7644	0.5205
1533	0.7303	0.8142	0.4932
1534	0.7336	0.8105	0.4932
1535	0.7438	0.8339	0.5616
1536	0.6987	0.7839	0.4932
1537	0.6937	0.7874	0.4795
1538	0.7260	0.8148	0.5068
1539	0.7123	0.7972	0.5068
1540	0.7051	0.7866	0.4521
1541	0.7244	0.8136	0.5205
1542	0.6995	0.7892	0.4932
1543	0.6780	0.7696	0.5068
1544	0.7044	0.7977	0.4795
1545	0.7036	0.7932	0.4932
1546	0.6987	0.7834	0.4932
1547	0.7038	0.7963	0.5479
1548	0.7397	0.8189	0.4795
1549	0.7095	0.7993	0.4795
1550	0.7091	0.7910	0.4795
1551	0.7167	0.8069	0.5205
1552	0.7002	0.7854	0.5068
1553	0.7329	0.8141	0.4795
1554	0.7125	0.7968	0.4932
1555	0.7091	0.7938	0.4521
1556	0.6872	0.7805	0.5068
1557	0.7176	0.8088	0.5342
1558	0.7114	0.8050	0.5068
1559	0.6897	0.7736	0.4932
1560	0.7116	0.8054	0.4932
1561	0.6947	0.7892	0.5205
1562	0.6939	0.7798	0.5068
1563	0.7378	0.8287	0.5205
1564	0.6986	0.7932	0.4932
1565	0.7148	0.8075	0.5205
1566	0.7418	0.8238	0.5068
1567	0.7021	0.7884	0.4795
1568	0.7122	0.7967	0.5205
1569	0.6934	0.7842	0.4932
1570	0.6845	0.7710	0.5479
1571	0.6907	0.7775	0.5068
1572	0.7191	0.7976	0.5342
1573	0.7153	0.7996	0.4932
1574	0.7334	0.8225	0.5068
1575	0.6877	0.7787	0.4932
1576	0.7097	0.7924	0.5068
1577	0.7171	0.8004	0.4795
1578	0.7018	0.7812	0.5205
1579	0.6978	0.7806	0.5068
1580	0.7064	0.7998	0.5068
1581	0.6986	0.7834	0.5205
1582	0.7034	0.7932	0.5205
1583	0.7242	0.8015	0.5068
1584	0.7411	0.8287	0.4795
1585	0.6895	0.7739	0.4658
1586	0.7656	0.8430	0.5205
1587	0.6917	0.7847	0.5205
1588	0.7395	0.8310	0.4795
1589	0.6983	0.7846	0.4932
1590	0.7019	0.7960	0.4658
1591	0.7512	0.8332	0.5342
1592	0.7284	0.8127	0.5342
1593	0.7229	0.8058	0.5068
1594	0.7234	0.8046	0.5205
1595	0.7124	0.8061	0.5068
1596	0.7043	0.7853	0.5205
1597	0.7161	0.7975	0.5068
1598	0.7023	0.7855	0.4932
1599	0.6930	0.7858	0.5205
1600	0.7056	0.7952	0.5342
1601	0.7026	0.7963	0.4932
1602	0.7291	0.8202	0.4795
1603	0.7171	0.8059	0.5068
1604	0.6938	0.7846	0.5205
1605	0.6719	0.7563	0.5342
1606	0.7320	0.8136	0.5068
